nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,otherManager,Sole,Shared,None,putCall
PJT PARTNERS INC,CMN,69343T107,7,296,SH,DFND,1,296,0,0,Call
PLAINS ALL AMERN PIPELINE L,CMN,726503105,47149,2248411,SH,DFND,1,2095871,0,152540,
PLAINS ALL AMERN PIPELINE L,CMN,726503105,2709,129200,SH,DFND,1,129200,0,0,Call
PLAINS ALL AMERN PIPELINE L,CMN,726503105,1592,75900,SH,DFND,1,75900,0,0,Put
PLAINS ALL AMERN PIPELINE L,CMN,726503105,277061,13212237,SH,DFND,2,13212237,0,0,
PLAINS ALL AMERN PIPELINE L,CMN,726503105,1180,56252,SH,DFND,6,56252,0,0,
PLAINS GP HLDGS L P,CMN,72651A108,5912,680344,SH,DFND,1,605171,0,75173,
PLAINS GP HLDGS L P,CMN,72651A108,28599,3291008,SH,DFND,2,3291008,0,0,
PLANET FITNESS INC,CMN,72703H101,133,8195,SH,DFND,1,8195,0,0,
PLANET FITNESS INC,CMN,72703H101,52,3200,SH,DFND,1,3200,0,0,Put
PLANET FITNESS INC,CMN,72703H101,37,2300,SH,DFND,1,2300,0,0,Call
PLANET PAYMENT INC,CMN,U72603118,310,87723,SH,DFND,1,87723,0,0,
PLANET PAYMENT INC,CMN,U72603118,36,10228,SH,DFND,3,10228,0,0,
PLANTRONICS INC NEW,CMN,727493108,11890,303390,SH,DFND,1,303390,0,0,
PLANTRONICS INC NEW,CMN,727493108,2314,59053,SH,DFND,2,59053,0,0,
PLATFORM SPECIALTY PRODS COR,CMN,72766Q105,10467,1217138,SH,DFND,1,1217138,0,0,
PLATFORM SPECIALTY PRODS COR,CMN,72766Q105,77,9000,SH,DFND,1,9000,0,0,Call
PLATFORM SPECIALTY PRODS COR,CMN,72766Q105,7,800,SH,DFND,1,800,0,0,Put
PLATFORM SPECIALTY PRODS COR,CMN,72766Q105,1057,122944,SH,DFND,2,122944,0,0,
PLEXUS CORP,CMN,729132100,363,9186,SH,DFND,1,9186,0,0,
PLEXUS CORP,CMN,729132100,43956,1112254,SH,DFND,2,1052398,0,59856,
PLUG POWER INC,CMN,72919P202,117,57292,SH,DFND,1,57292,0,0,
PLUG POWER INC,CMN,72919P202,27,13000,SH,DFND,1,13000,0,0,Put
PLUG POWER INC,CMN,72919P202,57,27800,SH,DFND,1,27800,0,0,Call
PLY GEM HLDGS INC,CMN,72941W100,420,29861,SH,DFND,1,29861,0,0,
PLY GEM HLDGS INC,CMN,72941W100,15,1100,SH,DFND,1,1100,0,0,Call
PNC FINL SVCS GROUP INC,CMN,693475105,143004,1690955,SH,DFND,1,1678140,0,12815,
PNC FINL SVCS GROUP INC,CMN,693475105,2486,29400,SH,DFND,1,29400,0,0,Call
PNC FINL SVCS GROUP INC,CMN,693475105,846,10000,SH,DFND,1,10000,0,0,Put
PNC FINL SVCS GROUP INC,CMN,693475105,50693,599415,SH,DFND,2,596959,0,2456,
PNC FINL SVCS GROUP INC,CMN,693475105,2159,25531,SH,DFND,6,25531,0,0,
PNM RES INC,CMN,69349H107,15651,464151,SH,DFND,1,464151,0,0,
PNM RES INC,CMN,69349H107,73715,2186103,SH,DFND,2,2064548,0,121555,
POLARIS INDS INC,CMN,731068102,25029,254155,SH,DFND,1,254155,0,0,
POLARIS INDS INC,CMN,731068102,778,7900,SH,DFND,1,7900,0,0,Put
POLARIS INDS INC,CMN,731068102,5328,54100,SH,DFND,1,54100,0,0,Call
POLARIS INDS INC,CMN,731068102,5314,53964,SH,DFND,2,51624,0,2340,
POLARIS INDS INC,CMN,731068102,219,2220,SH,DFND,6,2220,0,0,
POLYCOM INC,CMN,73172K104,9805,879335,SH,DFND,1,879335,0,0,
POLYCOM INC,CMN,73172K104,19,1700,SH,DFND,1,1700,0,0,Put
POLYCOM INC,CMN,73172K104,47,4200,SH,DFND,1,4200,0,0,Call
POLYCOM INC,CMN,73172K104,50414,4521475,SH,DFND,2,4277530,0,243945,
POLYONE CORP,CMN,73179P106,6149,203285,SH,DFND,1,203285,0,0,
POLYONE CORP,CMN,73179P106,29939,989723,SH,DFND,2,937153,0,52570,
POOL CORPORATION,CMN,73278L105,24821,282891,SH,DFND,1,282891,0,0,
POOL CORPORATION,CMN,73278L105,97,1100,SH,DFND,1,1100,0,0,Call
POOL CORPORATION,CMN,73278L105,202,2300,SH,DFND,1,2300,0,0,Put
POOL CORPORATION,CMN,73278L105,4933,56223,SH,DFND,2,56223,0,0,
POPEYES LA KITCHEN INC,CMN,732872106,1128,21663,SH,DFND,1,4243,0,17420,
POPEYES LA KITCHEN INC,CMN,732872106,187,3600,SH,DFND,1,3600,0,0,Put
POPEYES LA KITCHEN INC,CMN,732872106,62,1200,SH,DFND,1,1200,0,0,Call
POPEYES LA KITCHEN INC,CMN,732872106,455,8741,SH,DFND,2,8741,0,0,
POPEYES LA KITCHEN INC,CMN,732872106,480,9223,SH,DFND,6,9223,0,0,
POPULAR INC,CMN,733174700,7867,274978,SH,DFND,1,274978,0,0,
POPULAR INC,CMN,733174700,1495,52238,SH,DFND,2,52238,0,0,
PORTLAND GEN ELEC CO,CMN,736508847,33541,849345,SH,DFND,1,849345,0,0,
PORTLAND GEN ELEC CO,CMN,736508847,67450,1708027,SH,DFND,2,1613093,0,94934,
PORTOLA PHARMACEUTICALS INC,CMN,737010108,2275,111520,SH,DFND,1,111520,0,0,
PORTOLA PHARMACEUTICALS INC,CMN,737010108,5100,250000,SH,DFND,1,250000,0,0,Put
PORTOLA PHARMACEUTICALS INC,CMN,737010108,5100,250000,SH,DFND,1,250000,0,0,Call
PORTOLA PHARMACEUTICALS INC,CMN,737010108,272,13326,SH,DFND,2,13326,0,0,
POSCO,CMN,693483109,1533,32383,SH,DFND,1,32383,0,0,
POSCO,CMN,693483109,218,4600,SH,DFND,1,4600,0,0,Put
POSCO,CMN,693483109,256,5400,SH,DFND,1,5400,0,0,Call
POSCO,CMN,693483109,4545,96027,SH,DFND,2,96027,0,0,
POSCO,CMN,693483109,2261,47765,SH,DFND,3,47765,0,0,
POST HLDGS INC,CMN,737446104,19113,277922,SH,DFND,1,277922,0,0,
POST HLDGS INC,CMN,737446104,1238,18000,SH,DFND,1,18000,0,0,Put
POST HLDGS INC,CMN,737446104,74526,1083700,SH,DFND,1,1083700,0,0,Call
POST HLDGS INC,CMN,737446104,18008,261860,SH,DFND,2,247476,0,14384,
POST PPTYS INC,CMN,737464107,18279,305969,SH,DFND,1,305969,0,0,
POST PPTYS INC,CMN,737464107,103912,1739400,SH,DFND,2,1647573,0,91827,
POST PPTYS INC,CMN,737464107,654,10947,SH,DFND,6,10947,0,0,
POST PPTYS INC,CMN,737464107,79,1326,SH,OTR,"6,2",0,1326,0,
POTASH CORP SASK INC,CMN,73755L107,7266,426936,SH,DFND,1,423636,0,3300,
POTASH CORP SASK INC,CMN,73755L107,4049,237900,SH,DFND,1,237900,0,0,Put
POTASH CORP SASK INC,CMN,73755L107,5486,322300,SH,DFND,1,322300,0,0,Call
POTASH CORP SASK INC,CMN,73755L107,8573,503710,SH,DFND,2,503710,0,0,
POTASH CORP SASK INC,CMN,73755L107,16160,949490,SH,DFND,3,949490,0,0,
POTBELLY CORP,CMN,73754Y100,258,18981,SH,DFND,1,18981,0,0,
POTBELLY CORP,CMN,73754Y100,3,200,SH,DFND,1,200,0,0,Call
POTLATCH CORP NEW,CMN,737630103,6891,218749,SH,DFND,1,218749,0,0,
POWELL INDS INC,CMN,739128106,278,9337,SH,DFND,2,9337,0,0,
POWER INTEGRATIONS INC,CMN,739276103,2972,59847,SH,DFND,1,59847,0,0,
POWER INTEGRATIONS INC,CMN,739276103,2618,52710,SH,DFND,2,52710,0,0,
POWER INTEGRATIONS INC,CMN,739276103,1024,20615,SH,DFND,6,20615,0,0,
POWERSECURE INTL INC,CMN,73936N105,203,10874,SH,DFND,1,10874,0,0,
POWERSHARES DB CMDTY IDX TRA,CMN,73935S105,180,13564,SH,DFND,1,4064,0,9500,
POWERSHARES DB CMDTY IDX TRA,CMN,73935S105,84,6300,SH,DFND,1,6300,0,0,Put
POWERSHARES DB CMDTY IDX TRA,CMN,73935S105,179,13500,SH,DFND,1,13500,0,0,Call
POWERSHARES DB G10 CURCY HAR,CMN,73935Y102,1175,50293,SH,DFND,1,50293,0,0,
POWERSHARES ETF TR II,CMN,73937B399,5110,200000,SH,DFND,1,200000,0,0,
POWERSHARES ETF TR II,CMN,73937B571,4035,165699,SH,DFND,1,165699,0,0,
POWERSHARES ETF TR II,CMN,73936T557,1510,84849,SH,DFND,1,84849,0,0,
POWERSHARES ETF TR II,CMN,73937B860,4869,88447,SH,DFND,1,88447,0,0,
POWERSHARES ETF TR II,CMN,73937B605,6482,108551,SH,DFND,1,108551,0,0,
POWERSHARES ETF TR II,CMN,73937B803,414,10097,SH,DFND,1,10097,0,0,
POWERSHARES ETF TR II,CMN,73937B886,916,13835,SH,DFND,1,13835,0,0,
POWERSHARES ETF TR II,CMN,73937B704,917,61272,SH,DFND,1,61272,0,0,
POWERSHARES ETF TR II,CMN,73937B506,432,8838,SH,DFND,1,8838,0,0,
POWERSHARES ETF TR II,CMN,73937B647,403,10969,SH,DFND,1,10969,0,0,
POWERSHARES ETF TR II,CMN,73937B639,1979,56524,SH,DFND,1,56524,0,0,
POWERSHARES ETF TR II,CMN,73936T615,236,21764,SH,DFND,1,21764,0,0,
POWERSHARES ETF TR II,CMN,73936T623,288,13692,SH,DFND,1,13692,0,0,
POWERSHARES ETF TR II,CMN,73937B779,55737,1382025,SH,DFND,1,1382025,0,0,
POWERSHARES ETF TR II,CMN,73937B654,11019,296847,SH,DFND,1,296847,0,0,
POWERSHARES ETF TR II,CMN,73936T771,1169,44699,SH,DFND,1,44699,0,0,
POWERSHARES ETF TR II,CMN,73937B746,1860,56269,SH,DFND,1,50069,0,6200,
POWERSHARES ETF TR II,CMN,73936T573,958,33857,SH,DFND,1,15882,0,17975,
POWERSHARES ETF TR II,CMN,73936T565,3150,211103,SH,DFND,1,113663,0,97440,
POWERSHARES ETF TR II,CMN,73936T565,597,40000,SH,DFND,4,0,0,40000,
POWERSHARES ETF TRUST,CMN,73935X658,2599,129905,SH,DFND,1,129905,0,0,
POWERSHARES ETF TRUST,CMN,73935X666,3466,138909,SH,DFND,1,138909,0,0,
POWERSHARES ETF TRUST,CMN,73935X682,1512,61456,SH,DFND,1,61456,0,0,
POWERSHARES ETF TRUST,CMN,73935X849,236,7254,SH,DFND,1,7254,0,0,
POWERSHARES ETF TRUST,CMN,73935X500,114,28319,SH,DFND,1,28319,0,0,
POWERSHARES ETF TRUST,CMN,73935X708,548,18233,SH,DFND,1,18233,0,0,
POWERSHARES ETF TRUST,CMN,73935X104,5842,81311,SH,DFND,1,81311,0,0,
POWERSHARES ETF TRUST,CMN,73935X286,25970,573045,SH,DFND,1,573045,0,0,
POWERSHARES ETF TRUST,CMN,73935X153,10254,251446,SH,DFND,1,251446,0,0,
POWERSHARES ETF TRUST,CMN,73935X690,342,9688,SH,DFND,1,9688,0,0,
POWERSHARES ETF TRUST,CMN,73935X609,1132,36670,SH,DFND,1,36670,0,0,
POWERSHARES ETF TRUST,CMN,73935X401,4187,139444,SH,DFND,1,139444,0,0,
POWERSHARES ETF TRUST,CMN,73935X716,5578,402457,SH,DFND,1,402457,0,0,
POWERSHARES ETF TRUST,CMN,73935X732,326,14966,SH,DFND,1,14966,0,0,
POWERSHARES ETF TRUST,CMN,73935X823,7500,307749,SH,DFND,1,307749,0,0,
POWERSHARES ETF TRUST,CMN,73935X195,748,72543,SH,DFND,1,72543,0,0,
POWERSHARES ETF TRUST,CMN,73935X575,2190,99711,SH,DFND,1,99711,0,0,
POWERSHARES ETF TRUST,CMN,73935X351,4404,101708,SH,DFND,1,101708,0,0,
POWERSHARES ETF TRUST,CMN,73935X385,2258,69749,SH,DFND,1,69749,0,0,
POWERSHARES ETF TRUST,CMN,73935X427,936,18695,SH,DFND,1,18695,0,0,
POWERSHARES ETF TRUST,CMN,73935X419,6334,144440,SH,DFND,1,144440,0,0,
POWERSHARES ETF TRUST,CMN,73935X393,4926,86429,SH,DFND,1,86429,0,0,
POWERSHARES ETF TRUST,CMN,73935X344,4712,126742,SH,DFND,1,126742,0,0,
POWERSHARES ETF TRUST,CMN,73935X617,2308,61700,SH,DFND,1,61700,0,0,
POWERSHARES ETF TRUST,CMN,73935X302,1713,120045,SH,DFND,1,120045,0,0,
POWERSHARES ETF TRUST,CMN,73935X856,2556,66771,SH,DFND,1,64771,0,2000,
POWERSHARES ETF TRUST,CMN,73935X567,678,7182,SH,DFND,1,782,0,6400,
POWERSHARES ETF TRUST,CMN,73935X583,1603,18185,SH,DFND,1,4776,0,13409,
POWERSHARES ETF TRUST,CMN,73935X575,57,2600,SH,DFND,1,2600,0,0,Call
POWERSHARES ETF TRUST,CMN,73935X575,20,900,SH,DFND,1,900,0,0,Put
POWERSHARES ETF TRUST II,CMN,73936Q819,2709,83098,SH,DFND,1,83098,0,0,
POWERSHARES ETF TRUST II,CMN,73936Q744,5948,172103,SH,DFND,1,172103,0,0,
POWERSHARES ETF TRUST II,CMN,73936Q108,7311,317039,SH,DFND,1,317039,0,0,
POWERSHARES ETF TRUST II,CMN,73936Q769,64807,2853035,SH,DFND,1,1304166,0,1548869,
POWERSHARES ETF TRUST II,CMN,73936Q769,9598,422526,SH,DFND,3,0,0,422526,
POWERSHARES ETF TRUST II,CMN,73936Q769,1537,67654,SH,DFND,4,0,0,67654,
POWERSHARES ETF TRUST II,CMN,73936Q769,572,25198,SH,DFND,5,0,0,25198,
POWERSHARES GLOBAL ETF FD,CMN,73936G308,468,23097,SH,DFND,1,23097,0,0,
POWERSHARES QQQ TRUST,UNT,73935A104,870012,7967141,SH,DFND,1,7750297,0,216844,
POWERSHARES QQQ TRUST,UNT,73935A104,909505,8328800,SH,DFND,1,8328800,0,0,Call
POWERSHARES QQQ TRUST,UNT,73935A104,575200,5267400,SH,DFND,1,5257400,0,10000,Put
POWERSHARES QQQ TRUST,UNT,73935A104,63868,584868,SH,DFND,2,584868,0,0,
POWERSHARES QQQ TRUST,UNT,73935A104,2390,21882,SH,DFND,3,6652,0,15230,
POWERSHARES QQQ TRUST,UNT,73935A104,273,2500,SH,DFND,7,2500,0,0,
POWERSHARES QQQ TRUST,UNT,73935A104,87360,800000,SH,DFND,8,800000,0,0,
POWERSHS DB MULTI SECT COMM,CMN,73936B507,239,30791,SH,DFND,1,30791,0,0,
POWERSHS DB MULTI SECT COMM,CMN,73936B606,283,7033,SH,DFND,1,7033,0,0,
POWERSHS DB MULTI SECT COMM,CMN,73936B408,35,1720,SH,DFND,1,622,0,1098,
POWERSHS DB MULTI SECT COMM,CMN,73936B408,416,20200,SH,DFND,1,20200,0,0,Call
POWERSHS DB MULTI SECT COMM,CMN,73936B408,200,9700,SH,DFND,1,9700,0,0,Put
POWERSHS DB US DOLLAR INDEX,CMN,73936D107,18716,762653,SH,DFND,1,762653,0,0,
POWERSHS DB US DOLLAR INDEX,CMN,73936D107,5271,214800,SH,DFND,1,214800,0,0,Put
POWERSHS DB US DOLLAR INDEX,CMN,73936D107,6375,259800,SH,DFND,1,259800,0,0,Call
PPG INDS INC,CMN,693506107,61670,553147,SH,DFND,1,543809,0,9338,
PPG INDS INC,CMN,693506107,1539,13800,SH,DFND,1,13800,0,0,Call
PPG INDS INC,CMN,693506107,1015,9100,SH,DFND,1,9100,0,0,Put
PPG INDS INC,CMN,693506107,36770,329802,SH,DFND,2,321822,0,7980,
PPG INDS INC,CMN,693506107,358,3209,SH,DFND,6,3209,0,0,
PPG INDS INC,CMN,693506107,413,3703,SH,OTR,"6,2",0,3703,0,
PPL CORP,CMN,69351T106,62081,1630701,SH,DFND,1,1540719,0,89982,
PPL CORP,CMN,69351T106,1797,47200,SH,DFND,1,47200,0,0,Call
PPL CORP,CMN,69351T106,1470,38600,SH,DFND,1,38600,0,0,Put
PPL CORP,CMN,69351T106,129769,3408706,SH,DFND,2,3327552,0,81154,
PPL CORP,CMN,69351T106,1409,37019,SH,DFND,6,37019,0,0,
PRA GROUP INC,CMN,69354N106,787,26775,SH,DFND,1,26775,0,0,
PRA GROUP INC,CMN,69354N106,309,10499,SH,DFND,2,10499,0,0,
PRA GROUP INC,CMN,69354N106,412,14029,SH,DFND,6,14029,0,0,
PRA HEALTH SCIENCES INC,CMN,69354M108,1680,39300,SH,DFND,1,39300,0,0,
PRA HEALTH SCIENCES INC,CMN,69354M108,1924,45000,SH,DFND,1,45000,0,0,Call
PRA HEALTH SCIENCES INC,CMN,69354M108,9989,233606,SH,DFND,2,220353,0,13253,
PRAXAIR INC,CMN,74005P104,86663,757210,SH,DFND,1,716300,0,40910,
PRAXAIR INC,CMN,74005P104,767,6700,SH,DFND,1,6700,0,0,Call
PRAXAIR INC,CMN,74005P104,629,5500,SH,DFND,1,5500,0,0,Put
PRAXAIR INC,CMN,74005P104,89028,777877,SH,DFND,2,635946,0,141931,
PRAXAIR INC,CMN,74005P104,1447,12644,SH,DFND,6,12644,0,0,
PRAXAIR INC,CMN,74005P104,1295,11313,SH,OTR,"6,2",0,11313,0,
PRECISION DRILLING CORP,CMN,74022D308,449,106891,SH,DFND,1,106891,0,0,
PRECISION DRILLING CORP,CMN,74022D308,1,200,SH,DFND,1,200,0,0,Put
PRECISION DRILLING CORP,CMN,74022D308,3,700,SH,DFND,1,700,0,0,Call
PRECISION DRILLING CORP,CMN,74022D308,638,151900,SH,DFND,2,151900,0,0,
PRECISION DRILLING CORP,CMN,74022D308,102,24224,SH,DFND,3,24224,0,0,
PREFERRED APT CMNTYS INC,CMN,74039L103,189,14924,SH,DFND,1,14924,0,0,
PREFERRED APT CMNTYS INC,CMN,74039L103,221,17413,SH,DFND,2,17413,0,0,
PREFERRED BK LOS ANGELES CA,CMN,740367404,212,7006,SH,DFND,1,7006,0,0,
PREMIER FINL BANCORP INC,CMN,74050M105,200,12721,SH,DFND,1,12721,0,0,
PREMIER INC,CMN,74051N102,9774,292987,SH,DFND,1,292987,0,0,
PREMIER INC,CMN,74051N102,225,6756,SH,DFND,2,6756,0,0,
PRESS GANEY HLDGS INC,CMN,74113L102,46710,1552853,SH,DFND,1,1552853,0,0,
PRESS GANEY HLDGS INC,CMN,74113L102,13916,462619,SH,DFND,2,436181,0,26438,
PRESTIGE BRANDS HLDGS INC,CMN,74112D101,9874,184943,SH,DFND,1,184943,0,0,
PRESTIGE BRANDS HLDGS INC,CMN,74112D101,34573,647562,SH,DFND,2,621755,0,25807,
PRETIUM RES INC,CMN,74139C102,65,12170,SH,DFND,3,12170,0,0,
PRGX GLOBAL INC,CMN,69357C503,186,39399,SH,DFND,1,39399,0,0,
PRICE T ROWE GROUP INC,CMN,74144T108,42526,578902,SH,DFND,1,452404,0,126498,
PRICE T ROWE GROUP INC,CMN,74144T108,859,11700,SH,DFND,1,11700,0,0,Call
PRICE T ROWE GROUP INC,CMN,74144T108,2402,32700,SH,DFND,1,32700,0,0,Put
PRICE T ROWE GROUP INC,CMN,74144T108,46817,637307,SH,DFND,2,582679,0,54628,
PRICE T ROWE GROUP INC,CMN,74144T108,264,3600,SH,DFND,4,0,0,3600,
PRICE T ROWE GROUP INC,CMN,74144T108,635,8649,SH,DFND,6,8649,0,0,
PRICE T ROWE GROUP INC,CMN,74144T108,438,5964,SH,OTR,"6,2",0,5964,0,
PRICELINE GRP INC,CNV,741503AX4,2090,2077000,PRN,DFND,1,2077000,0,0,
PRICELINE GRP INC,CNV,741503AQ9,1753,1223000,PRN,DFND,1,1223000,0,0,
PRICELINE GRP INC,CNV,741503AS5,2500,2083000,PRN,DFND,1,2083000,0,0,
PRICELINE GRP INC,CMN,741503403,96289,74703,SH,DFND,1,69578,0,5125,
PRICELINE GRP INC,CMN,741503403,280993,218000,SH,DFND,1,218000,0,0,Call
PRICELINE GRP INC,CMN,741503403,429997,333600,SH,DFND,1,333600,0,0,Put
PRICELINE GRP INC,CMN,741503403,262957,204007,SH,DFND,2,183448,0,20559,
PRICELINE GRP INC,CMN,741503403,4239,3289,SH,DFND,3,1,0,3288,
PRICELINE GRP INC,CMN,741503403,537,417,SH,DFND,4,0,0,417,
PRICELINE GRP INC,CMN,741503403,4442,3446,SH,DFND,6,3446,0,0,
PRICELINE GRP INC,CMN,741503403,2579,2001,SH,OTR,"6,2",0,2001,0,
PRICESMART INC,CMN,741511109,3553,42003,SH,DFND,1,42003,0,0,
PRICESMART INC,CMN,741511109,499,5899,SH,DFND,2,5899,0,0,
PRICESMART INC,CMN,741511109,279,3304,SH,DFND,6,3304,0,0,
PRIMERICA INC,CMN,74164M108,2490,55921,SH,DFND,1,55921,0,0,
PRIMERICA INC,CMN,74164M108,1710,38393,SH,DFND,2,38393,0,0,
PRIMERO MNG CORP,CMN,74164W106,301,166068,SH,DFND,1,166068,0,0,
PRIMERO MNG CORP,CMN,74164W106,7,3600,SH,DFND,1,3600,0,0,Call
PRIMERO MNG CORP,CMN,74164W106,0,100,SH,DFND,1,100,0,0,Put
PRIMERO MNG CORP,CMN,74164W106,85,47026,SH,DFND,3,47026,0,0,
PRIMO WTR CORP,CMN,74165N105,687,68081,SH,DFND,1,68081,0,0,
PRIMORIS SVCS CORP,CMN,74164F103,616,25345,SH,DFND,1,25345,0,0,
PRIMORIS SVCS CORP,CMN,74164F103,273,11241,SH,DFND,2,11241,0,0,
PRIMORIS SVCS CORP,CMN,74164F103,353,14520,SH,DFND,6,14520,0,0,
PRINCIPAL FINL GROUP INC,CMN,74251V102,53274,1350419,SH,DFND,1,1350182,0,237,
PRINCIPAL FINL GROUP INC,CMN,74251V102,209,5300,SH,DFND,1,5300,0,0,Call
PRINCIPAL FINL GROUP INC,CMN,74251V102,134,3400,SH,DFND,1,3400,0,0,Put
PRINCIPAL FINL GROUP INC,CMN,74251V102,21199,537364,SH,DFND,2,534326,0,3038,
PRINCIPAL FINL GROUP INC,CMN,74251V102,702,17799,SH,DFND,6,17799,0,0,
PRINCIPAL FINL GROUP INC,CMN,74251V102,131,3326,SH,OTR,"6,2",0,3326,0,
PRIVATEBANCORP INC,CMN,742962103,10954,283780,SH,DFND,1,283780,0,0,
PRIVATEBANCORP INC,CMN,742962103,104178,2698903,SH,DFND,2,2556767,0,142136,
PROASSURANCE CORP,CMN,74267C106,13375,264332,SH,DFND,1,264332,0,0,
PROASSURANCE CORP,CMN,74267C106,35394,699493,SH,DFND,2,663584,0,35909,
PROASSURANCE CORP,CMN,74267C106,925,18275,SH,DFND,6,18275,0,0,
PROCTER & GAMBLE CO,CMN,742718109,458305,5568037,SH,DFND,1,3940004,0,1628033,
PROCTER & GAMBLE CO,CMN,742718109,107159,1301900,SH,DFND,1,1301900,0,0,Call
PROCTER & GAMBLE CO,CMN,742718109,134272,1631300,SH,DFND,1,1631300,0,0,Put
PROCTER & GAMBLE CO,CMN,742718109,645547,7842869,SH,DFND,2,7738389,0,104480,
PROCTER & GAMBLE CO,CMN,742718109,39357,478158,SH,DFND,5,4438,0,473720,
PROCTER & GAMBLE CO,CMN,742718109,8995,109277,SH,DFND,6,109277,0,0,
PROCTER & GAMBLE CO,CMN,742718109,9813,119221,SH,OTR,"6,2",0,119221,0,
PROFIRE ENERGY INC,CMN,74316X101,32,32758,SH,DFND,1,32758,0,0,
PROGENICS PHARMACEUTICALS IN,CMN,743187106,90,20585,SH,DFND,1,20585,0,0,
PROGRESS SOFTWARE CORP,CMN,743312100,330,13676,SH,DFND,1,13676,0,0,
PROGRESS SOFTWARE CORP,CMN,743312100,569,23587,SH,DFND,2,23587,0,0,
PROGRESSIVE CORP OHIO,CMN,743315103,105721,3008569,SH,DFND,1,3008237,0,332,
PROGRESSIVE CORP OHIO,CMN,743315103,141,4000,SH,DFND,1,4000,0,0,Put
PROGRESSIVE CORP OHIO,CMN,743315103,172,4900,SH,DFND,1,4900,0,0,Call
PROGRESSIVE CORP OHIO,CMN,743315103,24913,708952,SH,DFND,2,672992,0,35960,
PROGRESSIVE CORP OHIO,CMN,743315103,1381,39313,SH,DFND,6,39313,0,0,
PROGRESSIVE WASTE SOLUTIONS,CMN,74339G101,47334,1525418,SH,DFND,2,1439977,0,85441,
PROGRESSIVE WASTE SOLUTIONS,CMN,74339G101,4033,129976,SH,DFND,3,129976,0,0,
PROLOGIS INC,CMN,74340W103,71795,1625049,SH,DFND,1,1625049,0,0,
PROLOGIS INC,CMN,74340W103,167615,3793914,SH,DFND,2,3732602,0,61312,
PROLOGIS INC,CMN,74340W103,1099,24870,SH,DFND,6,24870,0,0,
PROLOGIS INC,CMN,74340W103,583,13193,SH,OTR,"6,2",0,13193,0,
PRONAI THERAPEUTICS INC,CMN,74346L101,295,43757,SH,DFND,1,43757,0,0,
PROOFPOINT INC,CMN,743424103,718,13359,SH,DFND,1,13359,0,0,
PROOFPOINT INC,CMN,743424103,1583,29441,SH,DFND,2,29441,0,0,
PROPHASE LABS INC,CMN,74345W108,19,13537,SH,DFND,1,13537,0,0,
PROS HOLDINGS INC,CMN,74346Y103,4597,389945,SH,DFND,1,389945,0,0,
PROSHARES TR,CMN,74347B565,813,19000,SH,DFND,1,19000,0,0,
PROSHARES TR,CMN,74347B557,921,22200,SH,DFND,1,22200,0,0,
PROSHARES TR,CMN,74347B573,952,22300,SH,DFND,1,22300,0,0,
PROSHARES TR,CMN,74347B839,627,17715,SH,DFND,1,17715,0,0,
PROSHARES TR,CMN,74347R107,10459,163885,SH,DFND,1,163885,0,0,
PROSHARES TR,CMN,74347B623,316,8734,SH,DFND,1,8734,0,0,
PROSHARES TR,CMN,74347R248,1118,22106,SH,DFND,1,22106,0,0,
PROSHARES TR,CMN,74347R206,1,15,SH,DFND,1,15,0,0,
PROSHARES TR,CMN,74347R768,494,4395,SH,DFND,1,4395,0,0,
PROSHARES TR,CMN,74347X625,1139,10049,SH,DFND,1,10049,0,0,
PROSHARES TR,CMN,74347X633,8989,139652,SH,DFND,1,139652,0,0,
PROSHARES TR,CMN,74347X864,6773,107006,SH,DFND,1,107006,0,0,
PROSHARES TR,CMN,74348A467,9389,179455,SH,DFND,1,179455,0,0,
PROSHARES TR,CMN,74348A426,173,5795,SH,DFND,1,5795,0,0,
PROSHARES TR,CMN,74347R370,486,14298,SH,DFND,1,14298,0,0,
PROSHARES TR,CMN,74347B300,3970,209482,SH,DFND,1,209482,0,0,
PROSHARES TR,CMN,74347R396,1410,52074,SH,DFND,1,52074,0,0,
PROSHARES TR,CMN,74347R727,759,6623,SH,DFND,1,6623,0,0,
PROSHARES TR,CMN,74347R750,258,2406,SH,DFND,1,2406,0,0,
PROSHARES TR,CMN,74347R693,1448,18156,SH,DFND,1,18156,0,0,
PROSHARES TR,CMN,74347X484,641,8432,SH,DFND,1,8432,0,0,
PROSHARES TR,CMN,74348A350,806,18957,SH,DFND,1,18957,0,0,
PROSHARES TR,CMN,74347R404,5426,75553,SH,DFND,1,75553,0,0,
PROSHARES TR,CMN,74347R263,1317,13987,SH,DFND,1,13987,0,0,
PROSHARES TR,CMN,74348A368,470,13194,SH,DFND,1,13194,0,0,
PROSHARES TR,CMN,74348A244,786,19977,SH,DFND,1,19977,0,0,
PROSHARES TR,CMN,74348A376,970,19626,SH,DFND,1,19626,0,0,
PROSHARES TR,CMN,74348A236,346,8606,SH,DFND,1,8606,0,0,
PROSHARES TR,CMN,74347R842,2655,35103,SH,DFND,1,35103,0,0,
PROSHARES TR,CMN,74347X633,64,1000,SH,DFND,1,1000,0,0,Put
PROSHARES TR,CMN,74348A244,610,15500,SH,DFND,1,15500,0,0,Call
PROSHARES TR,CMN,74348A244,665,16900,SH,DFND,1,16900,0,0,Put
PROSHARES TR,CMN,74348A426,3632,121700,SH,DFND,1,121700,0,0,Put
